TIMESTAMP,LW_IN_Consolide,LW_OUT_Consolide,LST_Calculee
2020-07-28 10:30:00,400.16,,
2020-07-29 10:30:00,402.96,,
2020-07-31 10:30:00,441.48,,
2020-08-01 10:30:00,435.96,,
2020-08-02 10:30:00,406.96,,
2020-08-03 10:30:00,398.28,,
2020-08-04 10:30:00,391.43,,
2020-08-05 10:30:00,419.59,,
2020-08-06 10:30:00,432.48,,
2020-08-07 10:30:00,450.79,,
2020-08-08 10:30:00,467.55,,
2020-08-09 10:30:00,454.72,,
2020-08-10 10:30:00,445.69,,
2020-08-11 10:30:00,456.22,,
2020-08-12 10:30:00,435.43,,
2020-08-13 10:30:00,452.5,509.7,34.942596
2020-08-14 10:30:00,446.78,515.57,35.85919
2020-08-15 10:30:00,442.79,486.43,31.329407
2020-08-16 10:30:00,438.11,510.93,35.175842
2020-08-17 10:30:00,428.27,483.34,30.882202
2020-08-18 10:30:00,407.42,466.1,28.152405
2020-08-19 10:30:00,425.15,483.57,30.929016
2020-08-20 10:30:00,440.78,497.59,33.09912
2020-08-21 10:30:00,427.57,471.81,29.021576
2020-08-22 10:30:00,407.52,472.5,29.19931
2020-08-23 10:30:00,406.61,441.02,23.942413
2020-08-24 10:30:00,392.45,426.88,21.535828
2020-08-25 10:30:00,406.53,431.11,22.22757
2020-08-26 10:30:00,404.77,427.28,21.562836
2020-08-27 10:30:00,392.19,441.97,24.154663
2020-08-28 10:30:00,389.06,433.55,22.713348
2020-08-29 10:30:00,391.75,441.15,24.015686
2020-08-30 10:30:00,383.05,466.29,28.263794
2020-08-31 10:30:00,388.78,396.75,16.103058
2020-09-01 10:30:00,389.33,423.43,20.938446
2020-09-02 10:30:00,384.57,469.37,28.76358
2020-09-03 10:30:00,385.82,394.84,15.758362
2020-09-04 10:30:00,419.03,436.89,23.188324
2020-09-05 10:30:00,385.49,412.66,19.028412
2020-09-06 10:30:00,382.69,461.16,27.418549
2020-09-07 10:30:00,380.12,464.46,27.97232
2020-09-08 10:30:00,415.37,450.98,25.607208
2020-09-09 10:30:00,419.96,446.73,24.871918
2020-09-10 10:30:00,371.58,461.47,27.506683
2020-09-11 10:30:00,385.31,464.52,27.965088
2020-09-12 10:30:00,379.59,455.67,26.515106
2020-09-13 10:30:00,397.59,475.29,29.684631
2020-09-14 10:30:00,421.59,494.96,32.746643
2020-09-15 10:30:00,435.2,513.52,35.581543
2020-09-16 10:30:00,427.51,504.85,34.27115
2020-09-17 10:30:00,356.43,439.64,23.877808
2020-09-18 10:30:00,372.67,446.33,24.96466
2020-09-19 10:30:00,386.92,459.68,27.158966
2020-09-20 10:30:00,382.85,466.94,28.371185
2020-09-21 10:30:00,385.33,467.39,28.43686
2020-09-22 10:30:00,396.39,479.64,30.390747
2020-09-23 10:30:00,398.83,469.23,28.694061
2020-09-24 10:30:00,356.95,411.06,18.84259
2020-09-25 10:30:00,355.34,384.01,13.832336
2020-09-26 10:30:00,362.76,367.38,10.58374
2020-09-27 10:30:00,367.75,373.6,11.781616
2020-09-28 10:30:00,374.62,385.8,14.099304
2020-09-29 10:30:00,378.07,382.92,13.537872
2020-09-30 10:30:00,394.99,414.68,19.35794
2020-10-01 10:30:00,376.47,387.73,14.457977
2020-10-02 10:30:00,366.11,383.22,13.640778
2020-10-03 10:30:00,373.82,379.62,12.921997
2020-10-04 10:30:00,357.39,380.87,13.224884
2020-10-06 10:30:00,378.1,389.71,14.825562
2020-10-07 10:30:00,372.12,385.24,14.002441
2020-10-08 10:30:00,393.4,407.87,18.131744
2020-10-09 10:30:00,380.09,386.16,14.146881
2020-10-10 10:30:00,346.05,382.07,13.497833
2020-10-11 10:30:00,342.95,388.61,14.750732
2020-10-12 10:30:00,360.7,386.38,14.2621155
2020-10-13 10:30:00,337.26,372.3,11.647278
2020-10-14 10:30:00,347.48,365.08,10.190094
2020-10-15 10:30:00,355.75,362.96,9.736969
2020-10-16 10:30:00,354.98,359.72,9.093903
2020-10-17 10:30:00,347.12,358.8,8.941132
2020-10-18 10:30:00,353.7,368.9,10.918243
2020-10-19 10:30:00,337.84,389.08,14.858551
2020-10-20 10:30:00,370.08,373.43,11.739471
2020-10-21 10:30:00,391.57,397.31,16.196747
2020-10-22 10:30:00,392.97,411.38,18.770203
2020-10-23 10:30:00,386.8,393.47,15.498779
2020-10-24 10:30:00,379.3,385.48,14.020752
2020-10-25 10:30:00,378.82,383.86,13.714325
2020-10-26 10:30:00,354.35,371.07,11.340637
2020-10-27 10:30:00,344.48,375.96,12.329559
2020-10-28 10:30:00,347.18,386.16,14.2716675
2020-10-29 10:30:00,350.34,373.98,11.923157
2020-10-30 10:30:00,374.89,389.87,14.867767
2020-10-31 10:30:00,345.03,392.81,15.531586
2020-11-01 10:30:00,392.35,396.21,15.989319
2020-11-02 10:30:00,389.36,413.06,19.086578
2020-11-03 10:30:00,333.76,380.49,13.242645
2020-11-04 10:30:00,317.4,367.72,10.829071
2020-11-05 10:30:00,332.65,356.31,8.499023
